geoid10,county,namelsad10,city,ngo_section,population,commute,pet,garden_pct,home_value_2012,x,y
48121021620,Denton County,Census Tract 216.20,Lewisville,Lewisville/Flower Mound/Highland Village,1870,20.5,32.0499992370605,16.85,$0,-96.9545395435783,33.0045564689158
48121021404,Denton County,Census Tract 214.04,Shady Shores,,8147,28.5,62.0800018310547,35.99,"$198,986",-97.0350694622568,33.1576994601572
48113002701,Dallas County,Census Tract 27.01,Dallas,White Rock/East Dallas,3105,,23.3500003814697,13.29,"$65,909",-96.7387755338839,32.7732489101266
48439105508,Tarrant County,Census Tract 1055.08,Fort Worth,,6690,23.9,41.4199981689453,26.94,"$190,473",-97.4169391483242,32.6547731367504
48121020202,Denton County,Census Tract 202.02,Denton County,,9468,26.5,65.5699996948242,34.97,"$139,790",-97.2961565578575,33.2948410730994
48121021405,Denton County,Census Tract 214.05,Denton County,,9751,28.5,53.9099998474121,28.78,"$159,172",-97.056706905804,33.2029466371207
48439106518,Tarrant County,Census Tract 1065.18,Fort Worth,,3262,23,32.0299987792969,16.86,$0,-97.0462662850128,32.8230313375004
48439106516,Tarrant County,Census Tract 1065.16,Fort Worth,,5239,29.1,32.1199989318848,11.41,"$158,462",-97.2238672347111,32.7639048070656
48113001900,Dallas County,Census Tract 19,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,4116,,33.810001373291,21.34,"$234,459",-96.8090404926805,32.7917047653534
48439113705,Tarrant County,Census Tract 1137.05,Grapevine,,5375,,52.3899993896484,26.96,"$149,911",-97.0906324560141,32.9308126707577
48085031504,Collin County,Census Tract 315.04,Allen,Allen/Frisco/McKinney,7190,28.9,61.2400016784668,40.5,"$172,430",-96.6391140771009,33.1075966738321
48085031310,Collin County,Census Tract 313.10,Collin County,Plano/Murphy/Wylie,9392,33,61.560001373291,35.24,"$155,219",-96.5058724581591,33.0050137961863
48113013722,Dallas County,Census Tract 137.22,Carrollton,Carrollton/Farmers Branch/Addison,3600,23.4,40.3199996948242,21.81,"$124,695",-96.8527294656123,32.9800420034077
48439121606,Tarrant County,Census Tract 1216.06,Arlington,,3373,22.1,64.7699966430664,41.14,"$204,167",-97.1882050931492,32.7192217067391
48439111013,Tarrant County,Census Tract 1110.13,Crowley,,8760,29.8,53.5099983215332,30.11,"$134,224",-97.3376884601741,32.595234632412
48113019039,Dallas County,Census Tract 190.39,Richardson,Richardson/Far North Dallas/Lake Highlands,6670,23.8,53.9000015258789,35.45,"$175,261",-96.7074483448126,32.9465567323713
48113004900,Dallas County,Census Tract 49,Dallas,Best Southwest/Oak Cliff/Grand Prairie,3875,,35.0800018310547,17.97,"$66,336",-96.8051169479975,32.7365698797918
48113010804,Dallas County,Census Tract 108.04,Dallas,Best Southwest/Oak Cliff/Grand Prairie,4249,29.6,34.5499992370605,19.43,"$88,462",-96.8626791254581,32.7132639885292
48113014307,Dallas County,Census Tract 143.07,Irving,,4039,,50.7099990844727,33.28,"$155,370",-96.9587301921399,32.8534634184086
48439111524,Tarrant County,Census Tract 1115.24,Arlington,,7907,25.2,41.9799995422363,22.7,"$109,139",-97.1107854516487,32.698239176146
48439104400,Tarrant County,Census Tract 1044,Fort Worth,,5301,25.4,49.7299995422363,31.44,"$98,366",-97.3378145143615,32.7084074199721
48121021734,Denton County,Census Tract 217.34,Lewisville,Lewisville/Flower Mound/Highland Village,3304,24.1,32.0200004577637,16.86,$0,-96.9902902889882,33.0118098163633
48439111307,Tarrant County,Census Tract 1113.07,Mansfield,,3052,25.2,52.6199989318848,29.79,"$117,775",-97.1458465275659,32.5847290268787
48439102500,Tarrant County,Census Tract 1025,Fort Worth,,3464,,34.2700004577637,13.21,"$52,038",-97.4044220319634,32.7216816473348
48439106004,Tarrant County,Census Tract 1060.04,Fort Worth,,5967,28.1,58.2599983215332,33.22,"$107,034",-97.2797101343525,32.6232177383999
48439106202,Tarrant County,Census Tract 1062.02,Fort Worth,,4477,,34.2599983215332,13.21,"$51,634",-97.2463871675818,32.7070417085859
48113014113,Dallas County,Census Tract 141.13,Irving,Irving/Coppell,4742,23.7,33.5699996948242,17.93,"$195,570",-97.0012002524355,32.8602975600924
48439113803,Tarrant County,Census Tract 1138.03,Watauga,,5718,27.6,60.7599983215332,34.29,"$125,155",-97.2492779084549,32.8873241045331
48113014119,Dallas County,Census Tract 141.19,Coppell,Irving/Coppell,4081,22,63.3899993896484,43.07,"$224,208",-96.9858117312446,32.959754714166
48113006200,Dallas County,Census Tract 62,Dallas,Best Southwest/Oak Cliff/Grand Prairie,6044,,46.4199981689453,30.65,"$102,682",-96.8333290319739,32.7239805002464
48113018137,Dallas County,Census Tract 181.37,Dallas,Garland/Mesquite,3991,26.8,58.2700004577637,32.86,"$162,089",-96.5578643977635,32.8630682948228
48439101403,Tarrant County,Census Tract 1014.03,Fort Worth,,4549,27.3,42.1500015258789,24.47,"$73,592",-97.2443888974123,32.7385748333184
48439113628,Tarrant County,Census Tract 1136.28,Bedford,,4489,24.9,35.1300010681152,20.02,"$210,842",-97.1168438201777,32.841141555298
48439102700,Tarrant County,Census Tract 1027,Fort Worth,,3039,22.6,49.6699981689453,29.54,"$177,254",-97.3761747423478,32.7408092810562
48439105505,Tarrant County,Census Tract 1055.05,Fort Worth,,4450,22.7,38.8800010681152,25.79,"$143,931",-97.3934358512703,32.6710649496731
48439104804,Tarrant County,Census Tract 1048.04,Fort Worth,,2839,21.6,39.9500007629395,24.63,"$70,091",-97.3562096837432,32.6901894636685
48085030303,Collin County,Census Tract 303.03,Prosper,Allen/Frisco/McKinney,5661,32.5,53.1699981689453,37.12,"$356,077",-96.7791423837245,33.2378627051902
48439110204,Tarrant County,Census Tract 1102.04,Haltom City,,7136,22.3,55.1800003051758,32.81,"$88,925",-97.2816959442843,32.8247804907164
48439111018,Tarrant County,Census Tract 1110.18,Tarrant County,,2303,27.8,64.7900009155273,41.2,"$228,185",-97.426251815362,32.5736464803648
48113014136,Dallas County,Census Tract 141.36,Irving,Irving/Coppell,5682,23.8,32.2000007629395,17.33,$0,-96.9734560381587,32.9016599289993
48113013011,Dallas County,Census Tract 130.11,Dallas,Richardson/Far North Dallas/Lake Highlands,5008,26.1,27.25,12.1,"$157,955",-96.6923778741495,32.878041405622
48113018124,Dallas County,Census Tract 181.24,Rowlett,Rockwall/Rowlett,17106,32.4,61.060001373291,34.11,"$178,980",-96.5397129395987,32.9412082990363
48113014135,Dallas County,Census Tract 141.35,Coppell,Irving/Coppell,4721,24.1,50.5299987792969,33.41,"$316,889",-96.9833915045647,32.9733230292073
48439123200,Tarrant County,Census Tract 1232,Fort Worth,,1932,,50.1300010681152,22.77,"$48,103",-97.32841560819,32.7695766407047
48439113925,Tarrant County,Census Tract 1139.25,Fort Worth,,3924,29.3,60.8300018310547,34.25,"$120,603",-97.2959315965647,32.878461799882
48121021747,Denton County,Census Tract 217.47,Flower Mound,Lewisville/Flower Mound/Highland Village,4011,29.5,58.5699996948242,41.64,"$234,176",-97.0691937782631,33.0583992830399
48439110806,Tarrant County,Census Tract 1108.06,Fort Worth,,4857,24.1,60.8600006103516,34.23,"$140,683",-97.5278563177799,32.755690945877
48085031309,Collin County,Census Tract 313.09,Wylie,Plano/Murphy/Wylie,9821,34.8,58.0999984741211,32.3,"$152,394",-96.5574106710596,33.01489603239
48439114207,Tarrant County,Census Tract 1142.07,Tarrant County,,6070,26.5,60,35.32,"$140,409",-97.514491425861,32.7946645780587
48113011500,Dallas County,Census Tract 115,Dallas,White Rock/East Dallas,3217,,22.8700008392334,13.81,"$76,136",-96.7306043662298,32.7454014829981
48113001400,Dallas County,Census Tract 14,Dallas,White Rock/East Dallas,3800,,37.4900016784668,20.47,"$248,837",-96.7617425268267,32.8076818596306
48113007822,Dallas County,Census Tract 78.22,Dallas,Richardson/Far North Dallas/Lake Highlands,1272,,31.2000007629395,18.36,$0,-96.7664037953941,32.8776627791343
48113016202,Dallas County,Census Tract 162.02,Grand Prairie,Best Southwest/Oak Cliff/Grand Prairie,7562,30.1,38.7799987792969,24.38,"$111,350",-97.0046111416283,32.7149868196526
48085031655,Collin County,Census Tract 316.55,Plano,Plano/Murphy/Wylie,4727,25.3,47.189998626709,32.89,"$195,168",-96.7828200277318,33.0308469742642
48113019014,Dallas County,Census Tract 190.14,Garland,Garland/Mesquite,7386,26.2,51.0999984741211,33.52,"$118,839",-96.674180519149,32.9238534398832
48439121601,Tarrant County,Census Tract 1216.01,Arlington,,7244,22.6,56.4300003051758,36.44,"$192,173",-97.1570767693558,32.7437064501928
48439113116,Tarrant County,Census Tract 1131.16,Arlington,,3782,22.3,32.0200004577637,16.85,"$250,000",-97.0650341399691,32.779894044977
48121021303,Denton County,Census Tract 213.03,Denton,,6897,25,61.0900001525879,34.08,"$183,046",-97.1011453835705,33.1702647022784
48113015403,Dallas County,Census Tract 154.03,Grand Prairie,Best Southwest/Oak Cliff/Grand Prairie,3086,29.5,51.1199989318848,30.56,"$117,593",-97.0242612770267,32.7553692050227
48439111532,Tarrant County,Census Tract 1115.32,Arlington,,7277,23.2,60.8499984741211,34.94,"$141,024",-97.1975909442027,32.6588958763019
48085031406,Collin County,Census Tract 314.06,Fairview,Allen/Frisco/McKinney,17441,32,58.5499992370605,41.63,"$248,906",-96.6293087057334,33.1332543987507
48439123100,Tarrant County,Census Tract 1231,Fort Worth,,2995,,37.9199981689453,20.15,"$66,088",-97.3086953662437,32.7385975221312
48439105511,Tarrant County,Census Tract 1055.11,Fort Worth,,5832,24.6,55.7700004577637,35.4,"$112,906",-97.3795647510278,32.6349716466305
48439114104,Tarrant County,Census Tract 1141.04,Pecan Acres,,7208,33.4,65.379997253418,38.29,"$223,326",-97.4565509270547,32.9425264808771
48439113927,Tarrant County,Census Tract 1139.27,Fort Worth,,12450,30.8,61.0699996948242,34.1,"$170,672",-97.2878155070636,32.9682821800796
48439114204,Tarrant County,Census Tract 1142.04,Azle,,6137,30.9,62.75,38,"$133,910",-97.5236378117561,32.8951278894177
48121020104,Denton County,Census Tract 201.04,Denton County,,3349,36.1,66.0800018310547,40.14,"$189,344",-96.8904646550597,33.3320931969819
48439102800,Tarrant County,Census Tract 1028,Fort Worth,,1192,,53.3300018310547,37.28,"$216,139",-97.3510689548635,32.7303864178031
48439100501,Tarrant County,Census Tract 1005.01,Fort Worth,,9823,25.2,38.8600006103516,21.76,"$73,991",-97.384928228941,32.8116139505368
48085030202,Collin County,Census Tract 302.02,Weston,Allen/Frisco/McKinney,2357,33.1,69.7699966430664,44.59,"$224,432",-96.6427732096247,33.3412227651862
48439105006,Tarrant County,Census Tract 1050.06,Fort Worth,,896,,50.2200012207031,22.85,"$60,667",-97.3133095091096,32.8220252403698
48085031314,Collin County,Census Tract 313.14,Collin County,Plano/Murphy/Wylie,2424,31,61.5099983215332,45.5,"$283,784",-96.5550078223317,33.0700576805563
48439110903,Tarrant County,Census Tract 1109.03,Benbrook,,1615,,49.5299987792969,33.17,"$274,227",-97.4178284113605,32.6879365935451
48439106515,Tarrant County,Census Tract 1065.15,Fort Worth,,3826,25.1,37.1800003051758,20.83,"$161,742",-97.227140203024,32.7710429795493
48113008701,Dallas County,Census Tract 87.01,Dallas,Best Southwest/Oak Cliff/Grand Prairie,4732,,26.5499992370605,19.14,"$71,104",-96.7640320045769,32.7008927854838
48397040302,Rockwall County,Census Tract 403.02,Rockwall,Rockwall/Rowlett,7697,25.9,49.8699989318848,33.78,"$199,675",-96.4553042312806,32.9168240016038
48113017102,Dallas County,Census Tract 171.02,Dallas,Garland/Mesquite,4915,25.5,51.3300018310547,30.52,"$85,594",-96.6430786317225,32.6583927560284
48121021519,Denton County,Census Tract 215.19,The Colony,Lewisville/Flower Mound/Highland Village,12785,29.4,61.0099983215332,34.14,"$180,062",-96.8716098380475,33.0835433848084
48439100602,Tarrant County,Census Tract 1006.02,Fort Worth,,3738,,60,32.83,"$103,191",-97.4345058602755,32.7813984130108
48113018133,Dallas County,Census Tract 181.33,Rowlett,Rockwall/Rowlett,3425,32.7,56.4599990844727,35.43,"$132,086",-96.5635736207522,32.9004621452108
48439105007,Tarrant County,Census Tract 1050.07,Fort Worth,,4888,26.1,38.6300010681152,23.03,"$236,458",-97.3017551231961,32.8501810152628
48085030302,Collin County,Census Tract 303.02,Prosper,Allen/Frisco/McKinney,1928,32.5,58.5200004577637,41.64,"$445,977",-96.750067361844,33.2404892547352
48113017605,Dallas County,Census Tract 176.05,Dallas,White Rock/East Dallas,3560,,56.3199996948242,33.62,"$78,458",-96.6441940999163,32.7545414796921
48113010601,Dallas County,Census Tract 106.01,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,5726,27.5,40.939998626709,24.14,"$70,128",-96.898381589263,32.7876986203589
48113016802,Dallas County,Census Tract 168.02,Lancaster,Best Southwest/Oak Cliff/Grand Prairie,3756,35.3,60.5499992370605,36.3,"$149,005",-96.781180686371,32.567298354761
48113006002,Dallas County,Census Tract 60.02,Dallas,Best Southwest/Oak Cliff/Grand Prairie,5887,24.1,32.0999984741211,11.41,"$120,287",-96.8305741119385,32.6966553185191
48113009201,Dallas County,Census Tract 92.01,Dallas,Garland/Mesquite,6666,31.5,48.6100006103516,28.86,"$77,759",-96.6724811812061,32.7416323349008
48439113618,Tarrant County,Census Tract 1136.18,Bedford,,5678,21.3,55.7599983215332,37.68,"$148,171",-97.144104649001,32.829773309037
48113006402,Dallas County,Census Tract 64.02,Dallas,Best Southwest/Oak Cliff/Grand Prairie,5274,25.7,34.8699989318848,20.08,"$82,311",-96.8734339676603,32.7274496024973
48113014406,Dallas County,Census Tract 144.06,Irving,Irving/Coppell,4572,27,40.8300018310547,27.24,"$140,828",-96.9847684876132,32.8215559393105
48113002200,Dallas County,Census Tract 22,Dallas,White Rock/East Dallas,2462,19.2,33.7999992370605,21.36,"$240,000",-96.7813701031771,32.7897408996267
48121021518,Denton County,Census Tract 215.18,The Colony,Lewisville/Flower Mound/Highland Village,3234,30.5,62.5499992370605,41.34,"$206,771",-96.9014694082616,33.0796357099209
48113012000,Dallas County,Census Tract 120,Dallas,White Rock/East Dallas,6863,34.1,39.8499984741211,23.52,"$80,864",-96.6573700088667,32.7563169606245
48113006501,Dallas County,Census Tract 65.01,Dallas,Best Southwest/Oak Cliff/Grand Prairie,6290,26.3,42.6100006103516,31.18,"$97,732",-96.8883304594202,32.7300526984606
48113980100,Dallas County,Census Tract 9801,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,10,,0,0,$0,-96.8494255661558,32.8455620387282
48113009900,Dallas County,Census Tract 99,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,2548,,32.810001373291,14.77,"$78,409",-96.9055350049493,32.880204841896
48113016411,Dallas County,Census Tract 164.11,Grand Prairie,,9067,29.1,60.7700004577637,34.28,"$133,028",-97.0226935530861,32.6205791013185
48085031003,Collin County,Census Tract 310.03,Princeton,Allen/Frisco/McKinney,4568,31.6,64.4000015258789,34.8,"$143,379",-96.5325351762195,33.205109350696
48085032003,Collin County,Census Tract 320.03,Plano,Plano/Murphy/Wylie,5928,26.9,36.7900009155273,21.26,"$120,421",-96.6907101108918,33.0247974997518
48439103800,Tarrant County,Census Tract 1038,Fort Worth,,3538,,22.9200000762939,13.29,"$62,942",-97.3023797584232,32.7213060143477
48085031631,Collin County,Census Tract 316.31,Plano,Plano/Murphy/Wylie,4522,27.9,45.0299987792969,29.31,"$185,429",-96.7174158904315,33.0775003307557
48439104202,Tarrant County,Census Tract 1042.02,Fort Worth,,3326,20.2,46.9099998474121,30.01,"$192,694",-97.3691054262197,32.6947187717481
48439113710,Tarrant County,Census Tract 1137.10,Grapevine,,3873,23.1,58.5800018310547,34.27,"$174,295",-97.0968121929555,32.9604269651301
48113011200,Dallas County,Census Tract 112,Dallas,Best Southwest/Oak Cliff/Grand Prairie,6249,29,33.3300018310547,23.29,"$109,307",-96.8144490950319,32.6629407587413
48439113111,Tarrant County,Census Tract 1131.11,Arlington,,3472,,32.0499992370605,15.51,"$248,214",-97.1017530117871,32.7671794913
48113013010,Dallas County,Census Tract 130.10,Dallas,Richardson/Far North Dallas/Lake Highlands,4360,26.1,35.4500007629395,19.06,"$157,012",-96.6802316135586,32.8688138568541
48113014701,Dallas County,Census Tract 147.01,Irving,Irving/Coppell,4739,25.7,30.9099998474121,17.94,"$94,081",-96.9259337936722,32.8335567507493
48085030702,Collin County,Census Tract 307.02,McKinney,Allen/Frisco/McKinney,4968,21.9,48.6199989318848,27.72,"$121,048",-96.6248927937938,33.2036180283171
48439106512,Tarrant County,Census Tract 1065.12,Fort Worth,,4445,26.2,45.0900001525879,25.84,"$143,406",-97.1905309650641,32.7525368408107
48113005600,Dallas County,Census Tract 56,Dallas,Best Southwest/Oak Cliff/Grand Prairie,6465,29.6,40.9599990844727,24.12,"$71,681",-96.8208122302952,32.7123836322051
48113012207,Dallas County,Census Tract 122.07,Dallas,White Rock/East Dallas,7252,28.8,44.1199989318848,25.36,"$140,399",-96.6844696074692,32.7859618741279
48085030801,Collin County,Census Tract 308.01,McKinney,Allen/Frisco/McKinney,4141,24.3,38.5099983215332,22.87,"$170,000",-96.6341800816264,33.1725121613934
48113015900,Dallas County,Census Tract 159,Dallas,Best Southwest/Oak Cliff/Grand Prairie,3808,,50.9300003051758,30.19,"$89,556",-96.9698046947049,32.7334121944256
48439113612,Tarrant County,Census Tract 1136.12,Hurst,,4329,23.3,62.5099983215332,42.95,"$199,405",-97.1699853210956,32.8600539761701
48121021730,Denton County,Census Tract 217.30,Lewisville,Lewisville/Flower Mound/Highland Village,3692,24.1,58.5499992370605,41.63,"$200,542",-97.0255229330736,33.015781723183
48439114206,Tarrant County,Census Tract 1142.06,Tarrant County,,4632,26.5,66.9599990844727,38.03,"$180,729",-97.5203010322443,32.8403040889322
48439104900,Tarrant County,Census Tract 1049,Fort Worth,,2761,22.3,56.3899993896484,33.63,"$79,634",-97.2978868743992,32.8023546456721
48439111539,Tarrant County,Census Tract 1115.39,Grand Prairie,Best Southwest/Oak Cliff/Grand Prairie,9141,29.4,59.7599983215332,38,"$164,558",-97.0501329270146,32.6571852205641
48113013105,Dallas County,Census Tract 131.05,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,6124,22,36.4700012207031,19.08,"$113,766",-96.7735899696109,32.892583586013
48113012604,Dallas County,Census Tract 126.04,Dallas,White Rock/East Dallas,5377,25.9,39.6699981689453,19.25,"$146,007",-96.6470034280552,32.8459891447778
48113011401,Dallas County,Census Tract 114.01,Dallas,Best Southwest/Oak Cliff/Grand Prairie,4974,33.6,26.1100006103516,15,"$75,392",-96.7671277029614,32.6787341261222
48113000300,Dallas County,Census Tract 3,Dallas,White Rock/East Dallas,4102,,46.75,32.68,"$327,304",-96.7761315839971,32.8301657243675
48085031505,Collin County,Census Tract 315.05,Allen,Allen/Frisco/McKinney,8421,25.8,58.5400009155273,41.63,"$248,481",-96.7051284437697,33.0922166141011
48439121903,Tarrant County,Census Tract 1219.03,Arlington,,6121,23.4,24.0900001525879,12.53,"$129,894",-97.0500663007312,32.7177533683613
48121020505,Denton County,Census Tract 205.05,Denton,,6708,26.3,61.75,39.97,"$150,334",-97.1074227743248,33.2423511144244
48439113221,Tarrant County,Census Tract 1132.21,North Richland Hills,,4836,24.4,48.1399993896484,29.17,"$177,211",-97.2026656872674,32.8538404921421
48439104802,Tarrant County,Census Tract 1048.02,Fort Worth,,5721,22,43.0900001525879,26.12,"$77,570",-97.3513406298489,32.677839353946
48439105205,Tarrant County,Census Tract 1052.05,Fort Worth,,4485,21.4,32.1100006103516,11.4,"$102,365",-97.4704995902566,32.7311203976075
48121020403,Denton County,Census Tract 204.03,Denton,,4168,15.2,46.1399993896484,25.52,"$122,394",-97.1526768323225,33.2245809588473
48439110805,Tarrant County,Census Tract 1108.05,Fort Worth,,6139,24.1,60.7999992370605,34.28,"$119,319",-97.4919902502644,32.7492348542058
48439106400,Tarrant County,Census Tract 1064,Fort Worth,,2189,,55.5999984741211,29.57,"$51,185",-97.2260553016127,32.6972308285791
48121020504,Denton County,Census Tract 205.04,Denton County,,2892,20.6,64.3199996948242,32.95,"$112,752",-97.1185310680125,33.276419635771
48397040401,Rockwall County,Census Tract 404.01,Rockwall County,Rockwall/Rowlett,9987,32.4,61.0800018310547,34.09,"$151,494",-96.3407721322081,32.9310439301042
48439113108,Tarrant County,Census Tract 1131.08,Arlington,,4475,25.2,62.3699989318848,42.38,"$203,079",-97.1364545006995,32.7700409032613
48113019204,Dallas County,Census Tract 192.04,Richardson,Richardson/Far North Dallas/Lake Highlands,8166,24.1,43.75,23.84,"$153,855",-96.7627779360432,32.9513633402546
48439102601,Tarrant County,Census Tract 1026.01,Fort Worth,,3532,19.1,44.9599990844727,19.37,"$95,816",-97.3965757302251,32.728191916143
48085031708,Collin County,Census Tract 317.08,Dallas,Plano/Murphy/Wylie,3832,,44.439998626709,32.52,"$285,484",-96.8038364959567,32.9925018076448
48085030525,Collin County,Census Tract 305.25,McKinney,Allen/Frisco/McKinney,6490,33.4,58.5400009155273,41.64,"$288,393",-96.7212654004142,33.1943719882248
48439110907,Tarrant County,Census Tract 1109.07,Benbrook,,3071,26.2,55.6399993896484,36.67,"$162,078",-97.4788752631997,32.6730540280119
48121021616,Denton County,Census Tract 216.16,Dallas,Plano/Murphy/Wylie,4399,25.1,39.3300018310547,22.5,"$168,878",-96.8638801823128,33.006446000969
48113009301,Dallas County,Census Tract 93.01,Dallas,Garland/Mesquite,5143,30.6,38.9500007629395,27,"$74,787",-96.6930626557764,32.7286814091695
48085030802,Collin County,Census Tract 308.02,McKinney,Allen/Frisco/McKinney,5695,24.3,49.0400009155273,27.58,"$126,461",-96.6257190621134,33.188985397202
48113009304,Dallas County,Census Tract 93.04,Dallas,Garland/Mesquite,5960,,22.4400005340576,15.65,"$75,728",-96.6996965709998,32.7171729920254
48439111530,Tarrant County,Census Tract 1115.30,Arlington,,6128,26.2,64.7699966430664,41.14,"$200,203",-97.1507113819398,32.6669896659685
48113016701,Dallas County,Census Tract 167.01,Dallas,Best Southwest/Oak Cliff/Grand Prairie,6403,32.1,36.9900016784668,28.82,"$75,322",-96.7737752066378,32.6566392329427
48113012206,Dallas County,Census Tract 122.06,Dallas,White Rock/East Dallas,4608,27.9,53.9300003051758,36.58,"$138,124",-96.7088764301577,32.7870613871338
48113013715,Dallas County,Census Tract 137.15,Carrollton,Carrollton/Farmers Branch/Addison,2354,,56.8899993896484,46.8,"$133,102",-96.8763847055131,32.9499752093538
48113008704,Dallas County,Census Tract 87.04,Dallas,Best Southwest/Oak Cliff/Grand Prairie,3378,37,25.5300006866455,13.29,"$69,087",-96.7814751940348,32.6951583062152
48439104201,Tarrant County,Census Tract 1042.01,Fort Worth,,5998,16.4,52.5699996948242,22.75,"$279,505",-97.3630400335049,32.713321265052
48113015205,Dallas County,Census Tract 152.05,Irving,Irving/Coppell,4272,30.5,37,25.76,"$108,719",-96.9680192157648,32.8123295470861
48113009803,Dallas County,Census Tract 98.03,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,2452,,42.6300010681152,24.39,"$140,441",-96.8751946593043,32.875970096555
48439110808,Tarrant County,Census Tract 1108.08,Tarrant County,,2123,23.7,64.7600021362305,41.18,"$254,268",-97.5186307133516,32.6744016471887
48439114102,Tarrant County,Census Tract 1141.02,Tarrant County,,8617,33.4,58.8199996948242,37.09,"$198,089",-97.4656721077301,32.8835101193809
48439100300,Tarrant County,Census Tract 1003,Fort Worth,,4864,26.5,40.9500007629395,24.14,"$73,451",-97.3629036264123,32.8138768337525
48439114007,Tarrant County,Census Tract 1140.07,Fort Worth,,13812,26.9,60.7799987792969,34.28,"$135,212",-97.4112803282776,32.8427912325262
48439102301,Tarrant County,Census Tract 1023.01,Fort Worth,,2976,,45.6800003051758,23.82,"$90,376",-97.4407585356314,32.7275841540556
48439100800,Tarrant County,Census Tract 1008,Fort Worth,,5996,,40.9900016784668,24.13,"$76,452",-97.358159416474,32.7730753595705
48113014203,Dallas County,Census Tract 142.03,Irving,,2931,,59.1500015258789,35.43,"$144,304",-96.945590073432,32.8451389716985
48121021301,Denton County,Census Tract 213.01,Denton,,3508,,22.5,10.26,"$140,000",-97.1289271429634,33.19829218642
48121021403,Denton County,Census Tract 214.03,Hickory Creek,,9909,25.7,59.4300003051758,36.08,"$165,689",-97.0200570404794,33.1119762800279
48113014407,Dallas County,Census Tract 144.07,Irving,Irving/Coppell,5042,,40.3699989318848,22.58,"$117,929",-97.0006909776751,32.8308683536777
48113014103,Dallas County,Census Tract 141.03,Irving,Irving/Coppell,3116,,32,16.86,$0,-96.9850708163936,32.8910677503454
48113015206,Dallas County,Census Tract 152.06,Irving,Irving/Coppell,4088,,55.7799987792969,33.19,"$130,448",-96.9685048433075,32.8052233092701
48439114205,Tarrant County,Census Tract 1142.05,Azle,,3188,29.3,56.2799987792969,33.78,"$102,778",-97.5308753174217,32.8732193111085
48121021632,Denton County,Census Tract 216.32,Carrollton,Carrollton/Farmers Branch/Addison,3672,24.5,61.2299995422363,43.18,"$260,714",-96.8562811994955,33.0183594597194
48085031714,Collin County,Census Tract 317.14,Dallas,Plano/Murphy/Wylie,5448,23.8,32.0099983215332,16.87,"$475,000",-96.8211355423322,33.0081955981032
48121021633,Denton County,Census Tract 216.33,Carrollton,Carrollton/Farmers Branch/Addison,4393,24.5,63.5900001525879,39.35,"$180,175",-96.8780282602954,33.0181502094428
48113018503,Dallas County,Census Tract 185.03,Dallas,Richardson/Far North Dallas/Lake Highlands,4903,,32.060001373291,13.51,"$90,988",-96.7226349747785,32.9063612864707
48439111311,Tarrant County,Census Tract 1113.11,Mansfield,,6263,31.1,58.5400009155273,41.64,"$195,468",-97.1008855583096,32.5971195716432
48121021522,Denton County,Census Tract 215.22,Frisco,Allen/Frisco/McKinney,758,27.2,61.1100006103516,34.06,"$286,017",-96.8804883915547,33.1140887922849
48085030515,Collin County,Census Tract 305.15,McKinney,Allen/Frisco/McKinney,6482,30.5,58.5299987792969,41.63,"$186,211",-96.6892248047746,33.1667506530283
48085031900,Collin County,Census Tract 319,Plano,Plano/Murphy/Wylie,4452,22.3,33.9500007629395,18.79,"$106,933",-96.6898634327745,33.0104902405486
48439113114,Tarrant County,Census Tract 1131.14,Arlington,,3982,22.7,40.9300003051758,25.72,"$379,167",-97.0793015711102,32.7975062109041
48439113002,Tarrant County,Census Tract 1130.02,Arlington,,6323,25.3,39.4300003051758,18.96,"$107,770",-97.0474814478089,32.7420329831637
48439113516,Tarrant County,Census Tract 1135.16,Euless,,4167,20.2,56.0800018310547,36.56,"$152,606",-97.0909971575367,32.859380005781
48113016509,Dallas County,Census Tract 165.09,Duncanville,Best Southwest/Oak Cliff/Grand Prairie,5485,27.3,59.2599983215332,35.95,"$134,737",-96.9179930621272,32.6313282296708
48085030605,Collin County,Census Tract 306.05,McKinney,Allen/Frisco/McKinney,6798,28.8,61.0699996948242,34.09,"$153,513",-96.6572373967366,33.2245519173503
48439105204,Tarrant County,Census Tract 1052.04,Fort Worth,,3215,,32.1500015258789,11.41,"$116,667",-97.4776037785005,32.7313926254595
48113016408,Dallas County,Census Tract 164.08,Grand Prairie,Best Southwest/Oak Cliff/Grand Prairie,7289,26.5,58.6300010681152,33.71,"$112,556",-96.9930293978913,32.6953147863608
48439111314,Tarrant County,Census Tract 1113.14,Mansfield,,4527,31.1,58.5900001525879,41.64,"$216,846",-97.0673335805037,32.5568875093672
48085031643,Collin County,Census Tract 316.43,Plano,Plano/Murphy/Wylie,4333,25.5,49.8600006103516,33.46,"$266,045",-96.7430281851448,33.0641605522481
48113019210,Dallas County,Census Tract 192.10,Richardson,Richardson/Far North Dallas/Lake Highlands,3899,22.7,61.9599990844727,43.28,"$262,279",-96.728517869762,32.9810840108908
